episode,reward,steps
534,-8.6,20
535,-9.2,5
536,0.5000000000000018,20
537,-10.8,20
538,-9.9,20
539,-11.5,15
540,-10.5,5
541,-5.999999999999999,20
542,-11.0,10
543,-10.7,10
544,-10.5,5
545,-12.0,20
546,-10.7,10
547,-10.5,5
548,-9.9,20
549,-1.6999999999999993,40
550,-11.5,15
551,-0.29999999999999716,20
552,-11.0,10
553,-12.0,20
554,-10.5,5
555,-10.5,5
556,-10.5,20
557,-10.0,15
558,-9.9,5
559,-10.5,5
560,-8.4,20
561,-11.5,15
562,-1.2999999999999954,40
563,-10.5,5
564,-10.2,5
565,-12.0,20
566,-11.0,10
567,-7.299999999999999,20
568,-12.0,20
569,-4.6,20
570,-10.5,5
571,-10.5,5
572,-10.9,15
573,-7.0,15
574,-12.5,25
575,-8.0,20
576,-10.5,5
577,-8.4,20
578,-11.1,20
579,-10.5,5
580,-12.0,20
581,-10.5,5
582,-10.4,10
583,-8.7,20
584,-4.499999999999999,20
585,-11.7,20
586,-10.5,5
587,-11.5,15
588,-10.5,5
589,-10.5,5
590,-10.5,5
591,-12.0,20
592,-10.6,15
593,-2.599999999999998,20
594,-11.5,15
595,-10.1,20
596,-10.2,20
597,-12.0,20
598,-9.9,35
599,-5.5,20
600,-11.1,20
601,-4.9999999999999964,20
602,-11.5,15
603,-9.6,15
604,-7.8,20
605,-11.0,10
606,1.400000000000004,20
607,-11.5,15
608,-11.3,40
609,-11.5,15
610,-10.5,5
611,-8.7,20
612,-10.5,5
613,-10.5,5
614,-11.0,10
615,-0.3000000000000007,20
616,-11.5,15
617,-5.5,20
618,-5.499999999999999,10
619,-11.1,20
620,5.300000000000001,40
621,-2.3999999999999977,15
622,-11.0,10
623,-11.0,10
624,-11.4,20
625,-11.0,10
626,-6.5,5
627,-10.5,5
628,-2.2999999999999963,20
629,-8.500000000000002,40
630,-12.5,25
631,-7.499999999999999,10
632,-10.7,10
633,0.20000000000000107,40
634,-12.0,20
635,-11.0,10
636,-5.5,20
637,-7.6,10
638,-11.5,15
639,-3.599999999999998,20
640,-10.5,5
641,-10.5,5
642,-9.0,20
643,-11.0,10
644,-4.8999999999999995,20
645,-4.199999999999997,20
646,-12.0,20
647,-1.5999999999999996,20
648,-10.7,10
649,-11.5,15
650,-10.0,15
651,-10.5,5
652,4.900000000000004,20
653,-8.2,15
654,-4.199999999999995,35
655,-5.499999999999999,10
656,-5.8,20
657,-10.6,15
658,-11.5,15
659,-4.899999999999996,35
660,-9.9,20
661,-9.4,20
662,-10.5,5
663,-11.5,15
664,-11.5,15
665,-11.5,15
666,-10.0,15
667,-10.5,5
668,-8.8,15
669,-11.0,10
670,-12.0,20
671,-9.4,15
672,-10.799999999999999,20
673,-11.0,10
674,-11.5,15
675,-6.9,20
676,-10.299999999999999,15
677,-3.2999999999999936,35
678,-2.399999999999997,20
679,-2.9999999999999964,20
680,-8.4,10
681,-10.5,20
682,-11.0,10
683,-10.5,5
684,-4.599999999999996,20
685,-11.0,10
686,-4.599999999999997,15
687,-9.9,20
688,-8.9,5
689,-5.6,35
690,-11.0,10
691,-1.9999999999999982,15
692,-11.0,10
693,-10.5,5
694,-11.1,20
695,-5.399999999999998,20
696,-11.5,15
697,-11.0,10
698,-11.5,15
699,-11.5,15
700,-3.6999999999999975,55
701,-5.1,15
702,-10.7,10
703,-10.5,5
704,-1.2999999999999972,35
705,-10.5,5
706,-10.6,15
707,-9.9,20
708,-11.5,15
709,-3.799999999999997,35
710,-12.3,35
711,-11.0,10
712,-11.0,10
713,-11.0,10
714,-10.9,15
715,-11.4,20
716,-4.499999999999999,20
717,-9.0,15
718,-10.5,5
719,-6.3999999999999995,15
720,-2.6999999999999984,20
721,-11.5,15
722,-8.9,5
723,3.2000000000000135,75
724,-9.299999999999999,5
725,-9.299999999999999,5
726,-10.5,5
727,1.400000000000004,20
728,-7.8,15
729,-9.299999999999999,15
730,-9.9,5
731,-10.5,5
732,-11.0,10
733,-4.999999999999999,20
734,-9.6,20
735,-6.0,15
736,-10.9,15
737,-8.0,35
738,-9.6,5
739,-9.9,5
740,0.40000000000000036,15
741,-4.8999999999999995,15
742,-11.5,15
743,-2.099999999999998,20
744,-10.5,5
745,-11.5,15
746,-11.0,10
747,-4.799999999999999,20
748,-11.2,15
749,3.5000000000000036,35
750,-11.0,10
751,-10.299999999999999,15
752,-9.1,15
753,-9.8,20
754,-8.1,15
755,-8.8,15
756,-7.800000000000001,20
757,-12.2,25
758,-8.9,5
759,-11.5,15
760,-9.4,15
761,-10.5,5
762,-11.0,10
763,-1.7999999999999972,35
764,-2.099999999999996,35
765,-4.6,20
766,-10.5,5
767,-8.1,15
768,-7.0,15
769,-10.0,15
770,-11.4,20
771,-10.9,15
772,-8.5,20
773,-11.5,15
774,-2.8999999999999986,15
775,-11.0,10
776,-11.7,20
777,-11.0,10
778,-7.799999999999999,15
779,-6.3999999999999995,10
780,1.6000000000000032,35
781,-5.6,20
782,-7.1,20
783,-6.3999999999999995,10
784,-5.099999999999998,15
785,-11.5,15
786,-8.7,15
787,-11.4,20
788,-10.5,5
789,-5.2,20
790,0.1000000000000032,35
791,-7.6,20
792,-10.0,15
793,8.099999999999946,75
794,-10.5,5
795,-9.6,5
796,-2.3999999999999977,20
797,-5.699999999999998,15
798,-9.6,5
799,-9.799999999999999,20
800,-11.5,15
801,-0.2999999999999865,60
802,-11.5,15
803,-10.5,5
804,-8.9,20
805,-6.199999999999999,20
806,-10.5,5
807,-8.1,10
808,-11.2,15
809,-11.0,10
810,3.900000000000004,40
811,-10.5,5
812,-10.7,10
813,-10.6,15
814,-10.5,5
815,-12.0,20
816,-8.8,15
817,-0.29999999999999716,20
818,-6.399999999999997,35
819,-9.5,20
820,-5.2,20
821,-4.8999999999999995,20
822,-11.0,10
823,-10.9,15
824,-10.5,5
825,-10.2,20
826,-9.7,15
827,2.7000000000000046,35
