episode,reward,steps
645,-10.5,5
646,-5.8999999999999995,15
647,-11.5,15
648,-9.299999999999999,5
649,-9.4,10
650,-10.5,5
651,-6.099999999999999,15
652,-4.199999999999998,20
653,3.900000000000004,20
654,-10.5,5
655,-11.5,15
656,-11.0,10
657,8.399999999999993,35
658,0.10000000000000142,20
659,1.8000000000000025,15
660,-10.5,5
661,2.3000000000000025,20
662,-8.2,10
663,-9.299999999999999,5
664,-10.5,5
665,-8.6,5
666,0.10000000000000142,20
667,7.999999999999991,40
668,-12.5,25
669,-12.5,25
670,2.200000000000001,20
671,-8.9,10
672,4.200000000000001,20
673,-7.799999999999999,10
674,-11.0,10
675,-8.1,15
676,-3.8999999999999986,20
677,-0.3999999999999986,20
678,2.5000000000000018,20
679,-10.5,5
680,-11.0,10
681,-10.5,5
682,-11.0,10
683,2.5000000000000036,15
684,3.900000000000002,20
685,-11.5,15
686,-10.5,5
687,-10.5,5
688,-10.1,10
689,-10.5,5
690,6.000000000000005,35
691,-10.5,5
692,-11.0,10
693,-11.0,10
694,2.3000000000000007,35
695,-11.700000000000001,45
696,13.99999999999998,50
697,5.400000000000002,35
698,-10.5,5
699,-2.099999999999998,20
700,1.400000000000004,20
701,-10.5,5
702,-6.799999999999999,20
703,-1.4999999999999982,20
704,5.999999999999998,25
705,-9.9,5
706,-6.199999999999999,15
707,-9.3,25
708,-11.0,10
709,-6.199999999999996,35
710,-9.4,10
711,-10.5,5
712,-9.9,5
713,-11.5,15
714,-10.5,5
715,-12.5,25
716,-12.0,20
717,-10.5,5
718,-10.5,5
719,-11.0,10
720,-11.0,10
721,-11.5,15
722,-13.3,45
723,-2.299999999999998,15
724,-12.5,25
725,4.200000000000005,20
726,-11.0,10
727,-1.6999999999999993,15
728,-9.6,5
729,-9.6,5
730,-11.0,10
731,1.200000000000001,20
732,-9.799999999999999,10
733,-11.0,10
734,1.799999999999999,20
735,-1.299999999999999,20
736,-10.5,5
737,-4.799999999999999,20
738,-10.2,5
739,-11.0,10
740,-10.5,5
741,-7.7,10
742,-11.0,10
743,-11.5,15
744,-10.5,5
745,-4.099999999999999,10
746,-2.3999999999999977,15
747,-11.0,10
748,-9.6,5
749,4.800000000000008,50
750,0.8000000000000043,20
751,15.299999999999985,40
752,-11.5,15
753,-0.29999999999999893,15
754,12.899999999999979,45
755,-11.0,10
756,-7.100000000000001,50
757,1.1000000000000032,15
758,4.200000000000003,20
