episode,reward,steps
1081,-6.9,15
1082,-8.2,20
1083,-8.8,10
1084,-10.1,10
1085,-11.0,10
1086,-8.9,10
1087,-10.7,10
1088,-3.299999999999999,20
1089,-11.0,10
1090,7.999999999999988,40
1091,-4.499999999999999,20
1092,-3.1999999999999984,20
1093,-2.3999999999999986,40
1094,-6.199999999999999,10
1095,-10.4,10
1096,-7.0,15
1097,-10.5,5
1098,-6.199999999999999,20
1099,-2.499999999999999,20
1100,1.400000000000004,20
1101,-6.199999999999999,20
1102,4.699999999999992,75
1103,-10.5,5
1104,-4.599999999999999,15
1105,-2.9999999999999982,15
1106,4.900000000000006,35
1107,5.100000000000007,60
1108,-11.0,10
1109,-10.2,5
1110,-5.5,20
1111,-0.7999999999999989,40
1112,-0.5999999999999979,15
1113,8.6,35
1114,6.699999999999987,35
1115,-0.5999999999999996,15
1116,-11.0,10
1117,-3.299999999999999,20
1118,-8.8,15
1119,-0.5999999999999979,15
1120,-12.5,25
1121,-5.1,15
1122,-11.0,10
1123,-3.299999999999999,20
1124,-10.5,5
1125,-2.1999999999999797,75
1126,-11.0,10
1127,-11.0,10
1128,-11.0,10
1129,8.999999999999984,55
1130,-1.1999999999999993,35
1131,-1.8999999999999968,35
1132,-11.0,10
1133,-11.5,30
1134,9.799999999999956,135
1135,-10.5,5
1136,-8.5,15
1137,-0.4999999999999982,20
1138,1.800000000000015,80
1139,0.20000000000000284,30
1140,-5.8999999999999995,15
1141,-11.0,10
1142,11.099999999999989,35
1143,-0.8999999999999879,60
1144,-6.899999999999999,10
1145,-11.0,10
1146,-7.1,10
1147,-9.9,5
1148,-7.1,20
1149,-3.59999999999998,80
1150,-10.4,10
1151,4.300000000000004,20
1152,8.899999999999972,60
1153,5.499999999999989,40
1154,-6.899999999999999,10
1155,-1.3999999999999986,20
1156,3.5000000000000036,20
1157,-9.6,5
1158,4.70000000000001,60
1159,0.7000000000000028,20
1160,1.7000000000000028,35
1161,-2.6999999999999984,15
1162,-8.799999999999999,10
1163,13.799999999999992,50
1164,1.1000000000000139,75
1165,3.1000000000000068,40
1166,-0.5999999999999979,20
1167,-11.0,10
1168,0.40000000000000213,15
1169,-10.0,15
1170,-10.0,15
1171,5.399999999999999,35
1172,-10.7,10
